Id,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,last_flag,attack_class,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_buffer_overflow,attack_ftp_write,attack_guess_passwd,attack_imap,attack_ipsweep,attack_land,attack_loadmodule,attack_multihop,attack_neptune,attack_nmap,attack_normal,attack_perl,attack_phf,attack_pod,attack_portsweep,attack_rootkit,attack_satan,attack_smurf,attack_spy,attack_teardrop,attack_warezclient,attack_warezmaster
attack_neptune,-0.096538478,-0.11693104,-0.246005939,,,,-0.098146349,,-0.564283444,-0.070818002,,,,,,,,,,0.540357543,-0.16163769,0.855053816,0.856377617,0.103731426,0.099522068,-0.887817381,0.036649222,-0.25750085,0.465789839,-0.639141928,-0.714172556,-0.06112654,-0.330983304,-0.218347439,0.857456701,0.861740173,0.109998212,0.102292235,0.033013144,0.452237447,0.332048086,-0.256304305,-0.016791223,0.116777612,-0.00277852,0.076182785,0.105480034,0.108007822,0.091436737,0.089744126,0.087671098,0.089248374,0.081206942,-0.193922044,0.079121376,-0.13553915,-0.110338906,0.087241274,0.08564592,0.082422909,-0.012252345,-0.077181018,0.083423939,-0.00277852,0.083170339,-0.431485222,-0.001964702,0.091384918,-0.00277852,0.097121517,0.103436362,0.081908731,0.067515271,0.079867169,0.082429122,0.081216333,0.078201407,0.0794449,0.077558309,0.071818328,0.072876694,0.071700898,0.09975051,0.064354739,-0.025482348,-0.126649551,-0.004393278,0.030254156,-0.007167371,0.028509851,0.354308061,-0.005557172,0.02345255,0.025822566,0.023643166,-0.15567558,0.058696466,0.061114163,0.075288758,0.090314659,0.083729408,0.067630797,-0.003402991,-0.005557172,0.079348193,-0.006213156,-0.048320728,0.110822365,0.10336625,0.097943789,0.101397311,0.118495418,0.107785383,-0.019947628,-0.097612693,0.867026493,-0.037589932,-0.022152151,-0.013755537,-0.845042364,-0.032377798,-0.010762356,-0.005557172,-0.014306201,-0.006516439,-0.119585949,-0.008336088,-0.005894294,-0.005198237,1,-0.076368435,-0.747334603,-0.003402991,-0.003929451,-0.0278766,-0.107625459,-0.006213156,-0.120166184,-0.102140888,-0.00277852,-0.058887148,-0.058820624,-0.008787078
attack_nmap,-0.015161788,-0.017705632,-0.038630985,,,,-0.015414306,,-0.088628574,-0.011122272,,,,,,,,,,-0.079023252,-0.015616816,-0.02669733,-0.025722432,-0.040999245,-0.041006842,0.082703868,-0.032312257,0.227459589,-0.147964057,-0.020566449,0.063384247,0.048586235,0.280107079,0.159282748,-0.030342145,-0.025059328,-0.042452648,-0.041220995,-0.213022902,0.234778217,-0.179913366,0.015699949,-0.002637134,-0.008200728,-0.000436378,-0.008726231,-0.007265359,-0.007420419,-0.006101485,-0.00623819,-0.005914724,-0.006047557,-0.006283151,-0.03045629,-0.005187424,0.360568771,-0.014478073,-0.005624055,-0.005532495,-0.012438882,-0.012387787,-0.025957157,-0.005890999,-0.000436378,-0.005413956,-0.075007822,-0.000308565,-0.005985382,-0.000436378,-0.006842737,-0.00711379,-0.005178536,-0.003834471,-0.004970252,-0.005540875,-0.006401979,-0.005231665,-0.005336511,-0.004923953,-0.004356272,-0.004508934,-0.004488834,-0.006724461,-0.005314979,-0.004002112,-0.020734105,-0.000689983,-0.002726005,-0.005018829,-0.002563825,0.040487918,-0.000872778,-0.002726005,-0.002862479,-0.002488362,-0.02687444,-0.003169549,-0.00397017,-0.004696212,-0.006093807,-0.0055576,-0.0145677,-0.000534454,-0.000872778,-0.006890889,-0.000975803,-0.007588978,-0.007709415,-0.00712709,-0.006632693,-0.007153619,-0.034266852,-0.012271417,-0.003132861,-0.015330493,-0.06772987,-0.00590366,-0.003479091,-0.002160366,0.050770995,0.414468997,-0.001690274,-0.000872778,-0.00224685,-0.001023435,-0.018781487,-0.001309218,-0.000925724,-0.000816406,-0.076368435,1,-0.117372111,-0.000534454,-0.000617137,-0.00437814,-0.016903041,-0.000975803,-0.018872616,-0.016041665,-0.000436378,-0.00924848,-0.009238032,-0.001380048
attack_normal,-0.009283315,0.00440956,0.289520329,,,,-0.006636075,,0.690180913,-0.049945696,,,,,,,,,,-0.576442078,0.00196572,-0.650650817,-0.648287419,-0.253395355,-0.253502206,0.751912098,-0.203658177,0.119380436,-0.375051085,0.722546218,0.693812711,-0.242896798,-0.09244527,-0.055117918,-0.65184019,-0.654984095,-0.252561985,-0.253428381,0.404302109,-0.907413617,-0.053130083,0.217188007,0.018500346,-0.088959161,-0.00427036,-0.05036904,-0.080686813,-0.082047061,-0.07064571,-0.071808012,-0.069066088,-0.070188597,-0.063172648,0.258930023,-0.063014475,-0.166082225,-0.149993811,-0.06662766,-0.065864868,-0.054076695,-0.002669104,0.092325822,-0.068866131,-0.00427036,-0.064881271,0.562320116,-0.003019589,-0.069662573,-0.00427036,-0.076336627,-0.079361869,-0.062941585,-0.052275436,-0.061241508,-0.065934572,-0.062649189,-0.063377684,-0.064241124,-0.060865727,-0.05632611,-0.057534088,-0.057374477,-0.075981003,-0.052011902,0.034097643,0.023838171,-0.006752112,-0.026676438,0.01561545,-0.025089359,-0.449718454,0.007435989,-0.026676438,-0.028011964,-0.021547718,0.212312249,-0.047309878,-0.051713198,-0.059029117,-0.070580586,-0.066073762,-0.040068166,0.004553504,0.001444647,-0.060591954,0.008313754,0.063965116,-0.084594489,-0.079477939,-0.075189087,-0.079709583,-0.18494749,-0.088591589,-0.030657891,-0.133098804,-0.650204565,0.049114321,0.025629726,0.015177779,0.756284561,-0.049075074,-0.016540872,-0.008540923,-0.021987475,-0.01001524,-0.183793936,-0.012811894,-0.009059053,-0.007989271,-0.747334603,-0.117372111,1,-0.005230122,-0.006039249,-0.042844081,-0.16541163,-0.009549119,-0.18468571,-0.156982288,-0.00427036,-0.090504787,-0.090402544,-0.013505029
attack_perl,-0.000491546,-0.000607308,0.001413467,,,,-0.000686864,,0.006030272,-0.00049561,,,,,,,,,,-0.0035419,-0.001814377,-0.003109663,-0.003083894,-0.001826934,-0.001827272,0.003763963,-0.001706496,-0.001827897,0.000533766,-0.005024899,-0.005521032,-0.001367809,-0.002290753,-0.001566115,-0.003120998,-0.003049449,0.001769683,-0.001836815,-0.020231959,0.010461759,0.002323795,-0.001793712,-0.000117511,-0.000405076,-1.94E-05,-0.000426526,-0.000367408,-0.000373602,-0.000321686,-0.000326978,-0.000314493,-0.000319604,-0.000328724,-0.001357138,-0.000286937,-0.000948553,-0.000772192,-0.000303389,-0.000299916,-0.000582073,-0.000579898,-0.001171061,-0.000313582,-1.94E-05,-0.000295437,-0.003349368,-1.37E-05,-0.000317209,-1.94E-05,-0.00035064,-0.000361375,-0.000286605,-0.000238036,-0.000278863,-0.000300233,-0.000285273,-0.000288591,-0.000292522,-0.000277152,-0.000256481,-0.000261982,-0.000261255,-0.00034598,-0.000236836,-0.000178335,-0.000923915,-3.07E-05,-0.000121471,-0.00022364,-0.000114244,-0.00223573,-3.89E-05,-0.000121471,-0.000127553,-0.000110882,-0.001211508,-0.000215426,-0.000242778,-0.000268789,-0.000321389,-0.000300867,0.035372067,-2.38E-05,-3.89E-05,-0.000352542,-4.35E-05,-0.000338166,-0.000385201,-0.000361903,-0.000342374,-0.000362958,-0.001526937,-0.000546817,-0.000139601,-0.00068313,-0.003018055,-0.000263068,-0.000155029,-9.63E-05,0.004026842,-0.000226592,-7.53E-05,-3.89E-05,-0.00010012,-4.56E-05,-0.000836906,-5.83E-05,-4.13E-05,-3.64E-05,-0.003402991,-0.000534454,-0.005230122,1,-2.75E-05,-0.000195091,-0.000753203,-4.35E-05,-0.000840967,-0.000714819,-1.94E-05,-0.000412114,-0.000411648,-6.15E-05
attack_phf,-0.000756993,-0.000898342,0.010050036,,,,0.031240098,,0.006963186,-0.000572284,,,,,,,,,,-0.00408985,-0.002075345,-0.003590744,-0.003560989,-0.00210957,6.64E-05,0.004346267,-0.0019705,0.003311199,0.004138048,0.006724086,0.005664037,-0.002250536,-0.002705933,-0.001808401,-0.003603832,-0.003521215,-0.002184353,-0.00212098,-0.023361947,0.012080247,0.002683298,-0.002071208,-0.000135691,-0.000467743,-2.25E-05,-0.000492512,-0.000424248,-0.0004314,-0.000371452,-0.000377563,-0.000363146,-0.000369048,-0.000379579,-0.001567094,-0.000331327,-0.001095299,-0.000891654,-0.000350325,-0.000346314,-0.000672123,-0.000669611,-0.00135223,-0.000362095,-2.25E-05,-0.000341143,0.008210428,-1.59E-05,-0.000366283,-2.25E-05,-0.000404886,-0.000417281,-0.000330944,-0.000274862,-0.000322005,-0.000346681,-0.000329407,-0.000333237,-0.000337777,-0.000320029,-0.00029616,-0.000302512,-0.000301672,-0.000399505,-0.000273476,-0.000205924,-0.00106685,-3.55E-05,-0.000140263,-0.000258238,-0.000131919,-0.002581609,-4.49E-05,-0.000140263,-0.000147286,-0.000128036,-0.001398934,-0.000248753,-0.000280337,-0.000310372,-0.00037111,-0.000347413,-0.000777442,-2.75E-05,-4.49E-05,-0.000407082,-5.02E-05,-0.000390482,-0.000444794,-0.000417891,-0.000395341,-0.000419109,-0.001763162,-0.000631412,-0.000161198,-0.000788813,-0.003484964,-0.000303766,-0.000179013,-0.000111159,0.004649815,-0.000261647,-8.70E-05,-4.49E-05,-0.000115609,-5.27E-05,-0.00096638,-6.74E-05,-4.76E-05,-4.20E-05,-0.003929451,-0.000617137,-0.006039249,-2.75E-05,1,-0.000225272,-0.000869727,-5.02E-05,-0.000971069,-0.000825406,-2.25E-05,-0.00047587,-0.000475332,-7.10E-05
attack_pod,-0.005534474,0.002845092,-0.014103543,,,,-0.00562665,,-0.032351891,-0.004059938,,,,,,,,,,-0.027628465,-0.01207822,-0.025473715,-0.025262626,-0.014965863,-0.014968636,0.030833607,-0.013979263,0.031214028,-0.039392499,-0.022336221,0.004044636,0.0114085,0.054116378,0.059912698,-0.017692075,-0.024980458,-0.015366639,-0.015046808,-0.076585777,0.025926402,-0.083953503,-0.014693716,-0.000962627,-0.003318298,-0.00015929,-0.003494016,-0.003009728,-0.003060467,-0.002635181,-0.002678537,-0.002576259,-0.00261813,-0.002692836,-0.011117392,-0.002350526,-0.007770348,0.248780009,-0.002485303,-0.002456849,-0.004768222,-0.004750401,-0.009593092,-0.002568801,-0.00015929,-0.00242016,-0.027437329,-0.000112635,-0.002598509,-0.00015929,-0.002872374,-0.002960306,-0.002347807,-0.001949945,-0.002284392,-0.002459449,-0.0023369,-0.002364074,-0.002396282,-0.002270375,-0.002101041,-0.0021461,-0.002140146,-0.002834195,-0.001940115,-0.001460882,-0.007568524,-0.000251863,-0.000995068,-0.001832012,-0.000935867,-0.018314637,-0.000318588,-0.000995068,-0.001044884,-0.000908321,-0.009924422,-0.001764723,-0.001988784,-0.002201867,-0.002632752,-0.002464641,-0.005515389,-0.000195091,0.074556747,-0.002887952,-0.000356195,-0.002770188,-0.00315549,-0.002964636,-0.002804655,-0.002973276,-0.012508353,-0.004479408,-0.001143581,-0.005596056,-0.024723284,-0.002155,-0.001269965,-0.000788594,0.03298706,-0.001856193,-0.000616997,-0.000318588,-0.000820163,-0.000373582,-0.006855765,-0.000477901,-0.000337915,-0.000298011,-0.0278766,-0.00437814,-0.042844081,-0.000195091,-0.000225272,1,-0.006170079,-0.000356195,-0.006889029,-0.005855653,-0.00015929,-0.003375952,-0.003372138,-0.000503756
attack_portsweep,0.408874474,-0.022114083,-0.053376794,,,,-0.020525896,,-0.124580529,-0.015674533,,,,,,,,,,-0.068570196,-0.056408818,-0.086455774,-0.085230638,0.397795943,0.394642433,0.044595533,0.112390563,-0.056797082,0.086120594,-0.158029186,-0.176020821,0.375347226,0.28436826,-0.047866772,-0.090925086,-0.084257492,0.301172045,0.396477117,-0.240040101,0.330871169,0.072815707,-0.056729225,-0.003716493,-0.007701098,-0.000614985,-0.008632892,-0.005289303,-0.00835644,-0.003755302,0.000711004,0.001540803,0.002004468,-0.001758242,-0.04292182,0.003506759,-0.028875012,-0.024080787,-0.00619402,-0.004324941,-0.012588076,-0.012947448,-0.033787758,-4.31E-05,-0.000614985,-0.001486611,-0.10423655,-0.000434858,-0.005964548,-0.000614985,-0.005196288,-0.004993987,-0.004565764,-0.00319974,-0.004196896,-4.46E-05,-0.005406695,0.002489274,0.002209891,0.000536571,0.000930683,-0.000415803,0.003574744,-0.006463282,0.00229804,-0.005640147,0.111088966,-0.000972388,0.006742543,0.002138872,0.005389227,0.200052505,-0.001229999,0.019443681,0.014110461,0.00576829,-0.03493822,0.003943672,0.003993957,-0.000829264,-0.000527838,0.001630381,-0.016626376,-0.000753203,-0.001229999,-0.002356957,-0.001375192,-0.010695089,-0.008826242,-0.004306019,-0.004793989,-0.001512192,0.045757283,0.003643527,0.185343021,0.814147752,-0.089094694,-0.008319984,-0.004903056,-0.003044588,-0.186294575,-0.007166354,-0.002382091,-0.001229999,-0.003166469,-0.001442319,-0.026468608,-0.001845072,-0.001304616,-0.001150554,-0.107625459,-0.016903041,-0.16541163,-0.000753203,-0.000869727,-0.006170079,1,-0.001375192,-0.026597035,-0.022607398,-0.000614985,-0.013033813,-0.013019088,-0.001944892
attack_rootkit,-0.000413961,-0.001066672,0.006872839,,,,0.003810946,,0.001899707,0.025686823,,,,,,,,,,-0.006458993,-0.0033002,-0.005677599,-0.005630552,-0.003335602,-0.00333622,0.006872216,-0.003115708,-0.003337361,-0.000291824,-0.008825648,-0.00427185,-0.003251937,0.00293029,-0.001894983,-0.005698294,-0.005067848,-0.001332112,-0.002656367,-0.036939362,0.019101003,-0.002643548,0.004979936,-0.000214551,-0.000739585,-3.55E-05,-0.000778749,-0.00067081,-0.000682119,-0.000587331,-0.000596994,-0.000574198,-0.000583531,-0.000600181,-0.002477852,-0.000523887,-0.001731861,-0.001409863,-0.000553926,-0.000547584,-0.001062745,0.006545316,0.001788735,-0.000572536,-3.55E-05,-0.000539407,-0.006115251,-2.51E-05,-0.000579157,-3.55E-05,-0.000640197,-0.000659795,-0.000523281,-0.000434605,-0.000509147,-0.000548164,-0.00052085,-0.000526906,-0.000534085,-0.000506023,-0.000468281,-0.000478324,-0.000476997,-0.000631687,-0.000432414,-0.000325602,0.012937994,-5.61E-05,-0.000221781,-0.00040832,-0.000208587,-0.004081979,-7.10E-05,-0.000221781,-0.000232885,-0.000202447,-0.002211962,-0.000393323,-0.000443262,-0.000490754,-0.00058679,-0.000549321,0.031676392,-4.35E-05,-7.10E-05,-0.000643669,-7.94E-05,-0.000617421,-0.000703298,-0.00066076,-0.000625104,-0.000662686,-0.00278787,-0.000998374,-0.000254882,-0.001247253,-0.005510343,-0.000480308,-0.000283051,-0.000175762,0.007352179,-0.00041371,-0.000137517,-7.10E-05,-0.000182798,-8.33E-05,-0.001528018,-0.000106515,-7.53E-05,-6.64E-05,-0.006213156,-0.000975803,-0.009549119,-4.35E-05,-5.02E-05,-0.000356195,-0.001375192,1,-0.001535432,-0.001305112,-3.55E-05,-0.000752435,-0.000751585,-0.000112277
attack_satan,-0.023837079,-0.028784439,-0.060373903,,,,-0.022771477,,-0.134122628,-0.016085327,,,,,,,,,,0.20265028,-0.047660075,-0.090872201,-0.098428394,0.216538207,0.224905066,-0.179110744,0.570844663,-0.063206625,0.114974994,-0.157342427,-0.177857018,0.518219898,0.061687138,-0.053880378,-0.087255463,-0.097342052,0.242775496,0.228151426,-0.126445367,0.369424912,-0.095009727,0.144230316,0.007676446,-0.01315324,0.023122309,-0.011233482,-0.012340269,-0.01194615,-0.009191201,-0.009412879,-0.008888046,-0.00983108,-0.01019312,-0.046269349,-0.007703734,-0.028430135,-0.024502118,-0.009181404,-0.009041147,-0.00966395,-0.017238819,-0.036335247,-0.003660914,0.023122309,-0.008073289,-0.117560976,0.016349876,-0.010468431,0.023122309,-0.011054649,-0.0114727,-0.00849967,-0.006455984,-0.009014412,-0.009053981,-0.007630936,-0.008580868,-0.00794702,-0.008110978,-0.008151829,-0.0057066,-0.006559703,-0.011544795,-0.002485036,-0.006297347,0.279321104,0.036560016,0.001431066,-0.004785464,0.002047682,0.190878214,-0.001373321,0.001431066,0.000943935,0.00443937,-0.039940873,-0.005453862,-0.005705473,-0.006900046,-0.009178747,-0.008307297,-0.021322426,-0.000840967,-0.001373321,-0.010468852,-0.001535432,-0.009877894,-0.010578819,-0.011493224,-0.010731018,-0.01089288,0.272967369,-0.01673732,-0.004929575,-0.023777129,-0.09607606,-0.008406963,-0.002485073,-0.000993833,-0.05820313,-0.008001391,-0.002659657,-0.001373321,-0.003535432,-0.001610381,-0.029552781,-0.002060063,-0.001456632,-0.001284619,-0.120166184,-0.018872616,-0.18468571,-0.000840967,-0.000971069,-0.006889029,-0.026597035,-0.001535432,1,-0.025241655,-0.000686644,-0.014552537,-0.014536098,-0.002171514
attack_smurf,-0.020278515,-0.002928063,-0.051675902,,,,-0.020616252,,-0.11853852,-0.014875762,,,,,,,,,,0.374258088,0.698080041,-0.093336627,-0.092563191,-0.054835474,-0.054845634,0.112975472,-0.051220533,-0.054864398,0.080792173,0.061944312,0.054842104,-0.037720264,0.256433776,-0.047006992,-0.089869615,-0.091529318,-0.043104156,-0.055132059,-0.082392216,0.094995293,-0.307608725,-0.053838316,-0.003527101,-0.012158366,-0.000583645,-0.012802204,-0.011027755,-0.011213665,-0.009655401,-0.009814257,-0.009439509,-0.009592926,-0.009866651,-0.040734533,-0.008612413,-0.028470843,0.925701475,-0.00910624,-0.009001987,-0.017470942,-0.017405645,-0.035149441,-0.00941218,-0.000583645,-0.008867555,-0.100531384,-0.000412698,-0.009521032,-0.000583645,-0.010524486,-0.01084667,-0.008602451,-0.00714467,-0.008370095,-0.009011513,-0.008562488,-0.008662054,-0.008780064,-0.008318736,-0.007698291,-0.007863389,-0.007841575,-0.010384595,-0.007108652,-0.005352726,-0.027731351,-0.000922835,-0.003645964,-0.006712559,-0.003429052,-0.067105503,-0.001167319,-0.003645964,-0.003828495,-0.003328123,-0.036363447,-0.00646601,-0.007286979,-0.00806772,-0.009646501,-0.009030537,-0.020208587,-0.000714819,-0.001167319,-0.010581561,-0.001305112,-0.01015007,-0.011561831,-0.010862534,-0.010276361,-0.010894193,-0.045831065,-0.016412716,-0.004190123,-0.020504154,-0.090587022,-0.007895999,-0.004653197,-0.002889436,0.120865801,-0.006801158,-0.0022607,-0.001167319,-0.003005107,-0.001368819,-0.025119773,-0.001751047,-0.001238133,-0.001091922,-0.102140888,-0.016041665,-0.156982288,-0.000714819,-0.000825406,-0.005855653,-0.022607398,-0.001305112,-0.025241655,1,-0.000583645,-0.012369612,-0.012355638,-0.001845781
attack_spy,0.000604618,-0.000555046,-0.000155672,,,,-0.00056082,,0.000849548,-0.000404663,,,,,,,,,,-0.002891938,-0.001481427,-0.002539019,-0.002517979,-0.001491679,-0.001491956,0.003073251,-0.001393343,-0.001492466,0.002926019,-0.002453093,-0.002984285,-0.001327718,-0.001913368,-0.001278722,-0.000577414,0.000326453,-0.001544558,-0.001499747,-0.01651926,0.008541957,0.001897363,-0.001464554,-9.59E-05,-0.000330742,-1.59E-05,-0.000348256,-0.000299986,-0.000305043,-0.000262654,-0.000266975,-0.000256781,-0.000260955,-0.000268401,-0.001108094,-0.000234282,-0.000774487,-0.00063049,-0.000247715,-0.000244879,-0.000475259,-0.000473483,-0.000956164,-0.000256038,-1.59E-05,-0.000241222,-0.002734737,-1.12E-05,-0.000258999,-1.59E-05,-0.000286296,-0.00029506,-0.000234011,-0.000194355,-0.00022769,-0.000245139,-0.000232924,-0.000235632,-0.000238842,-0.000226293,-0.000209415,-0.000213906,-0.000213313,-0.00028249,-0.000193375,-0.000145609,-0.000754371,-2.51E-05,-9.92E-05,-0.0001826,-9.33E-05,-0.001825459,-3.18E-05,-9.92E-05,-0.000104146,-9.05E-05,-0.000989188,-0.000175894,-0.000198226,-0.000219465,-0.000262412,-0.000245656,0.028881057,-1.94E-05,-3.18E-05,-0.000287848,-3.55E-05,-0.00027611,-0.000314514,-0.000295491,-0.000279546,-0.000296353,-0.001246734,-0.000446472,-0.000113983,-0.000557771,-0.002464222,-0.000214793,-0.00012658,-7.86E-05,0.00328789,-0.000185011,-6.15E-05,-3.18E-05,-8.17E-05,-3.72E-05,-0.000683329,-4.76E-05,-3.37E-05,-2.97E-05,-0.00277852,-0.000436378,-0.00427036,-1.94E-05,-2.25E-05,-0.00015929,-0.000614985,-3.55E-05,-0.000686644,-0.000583645,1,-0.000336488,-0.000336108,-5.02E-05
attack_teardrop,-0.011691145,-0.013779091,-0.029791244,,,,-0.01188586,,-0.068340853,-0.008576303,,,,,,,,,,-0.016979132,0.026995778,-0.0398581,-0.053365332,-0.031162184,-0.031620079,0.050619023,-0.024815234,-0.031630897,0.047653846,-0.042635148,-0.050205395,0.058835109,0.028958463,-0.027100878,-0.049882336,-0.052769274,0.031797051,-0.031785211,-0.167546973,0.054767508,-0.177345243,0.229754816,-0.002033475,-0.007009646,-0.000336488,-0.007380837,-0.006357817,-0.006464999,-0.005566616,-0.005658201,-0.005442147,-0.005530597,-0.005688407,-0.023484625,-0.004965303,-0.016414257,-0.01336242,-0.005250008,-0.005189903,-0.010072499,-0.010034853,-0.020264659,-0.005426391,-0.000336488,-0.005112399,-0.057959223,-0.000237932,-0.005489148,-0.000336488,-0.006067668,-0.006253416,-0.00495956,-0.004119107,-0.0048256,-0.005195396,-0.00493652,-0.004993922,-0.005061958,-0.00479599,-0.004438285,-0.004533469,-0.004520892,-0.005987017,-0.004098342,-0.003086,-0.015987918,-0.000532041,-0.002102003,-0.003869982,-0.001976947,0.184330819,-0.000672993,-0.002102003,-0.002207237,-0.001918758,-0.020964569,-0.00372784,-0.004201152,-0.004651272,-0.005561484,-0.005206363,-0.011650829,-0.000412114,-0.000672993,-0.006100573,-0.000752435,-0.005851806,-0.006665727,-0.006262562,-0.005924616,-0.006280815,-0.026422922,-0.009462401,-0.002415726,-0.011821232,-0.052226013,-0.00455227,-0.002682702,-0.001665843,0.069682597,-0.003921063,-0.001303358,-0.000672993,-0.00173253,-0.000789163,-0.014482269,-0.001009529,-0.000713819,-0.000629524,-0.058887148,-0.00924848,-0.090504787,-0.000412114,-0.00047587,-0.003375952,-0.013033813,-0.000752435,-0.014552537,-0.012369612,-0.000336488,1,-0.00712338,-0.001064145
attack_warezclient,0.037013388,0.047995393,-0.011540952,,,,0.270176875,,0.104233109,-0.008566615,,,,,,,,,,-0.061012251,-0.030984581,-0.053219724,-0.05274531,-0.03083906,-0.030998671,0.064342101,-0.025990815,-0.02740397,-0.074440862,-0.054448507,0.034318746,-0.027495434,0.128507593,0.058087308,-0.051572571,-0.051965334,-0.031451999,-0.031592062,-0.31159351,0.180831272,0.040166736,-0.031004267,-0.002031178,-0.007001728,-0.000336108,-0.007372499,-0.006350634,-0.006457696,-0.005560327,-0.005651809,-0.005435999,-0.005524349,-0.005681981,-0.023458095,-0.004959694,-0.016395713,-0.013347325,-0.005244077,-0.00518404,-0.01006112,0.237488323,0.221610518,-0.005420261,-0.000336108,-0.005106624,-0.057893747,-0.000237663,-0.005482947,-0.000336108,-0.006060813,-0.006246352,-0.004953957,-0.004114454,-0.004820148,-0.005189526,-0.004930943,-0.004988281,-0.00505624,-0.004790572,-0.004433271,-0.004528348,-0.004515785,-0.005980253,-0.004093712,-0.003082514,-0.013377062,-0.00053144,-0.002099628,-0.003865611,-0.001974714,-0.038644539,-0.000672232,-0.002099628,-0.002204744,-0.001916591,-0.020940885,-0.003723629,-0.004196406,-0.004646017,-0.005555201,-0.005200482,-0.011637668,-0.000411648,-0.000672232,-0.006093681,-0.000751585,-0.005845195,-0.006658196,-0.006255487,-0.005917923,-0.006273719,-0.026393072,-0.008595239,-0.002412997,-0.011117541,-0.052167014,-0.004547127,0.000306824,0.003142562,0.068831608,-0.003916633,-0.001301886,-0.000672232,-0.001730573,-0.000788272,-0.014465909,-0.001008388,-0.000713013,-0.000628813,-0.058820624,-0.009238032,-0.090402544,-0.000411648,-0.000475332,-0.003372138,-0.013019088,-0.000751585,-0.014536098,-0.012355638,-0.000336108,-0.00712338,1,-0.001062943
attack_warezmaster,-0.001571482,-0.002012372,0.064961903,,,,0.003598881,,-0.007620861,-0.001279747,,,,,,,,,,-0.009129256,-0.004658551,-0.008029657,-0.007963119,-0.004717441,-0.004718315,0.009719167,-0.004406451,-0.004719929,-0.019046632,-0.012180198,0.010631025,-0.005266124,0.03065188,-0.004043964,-0.007492302,-0.007874176,-0.004638038,-0.004742956,-0.048268798,0.02701397,0.006000417,-0.004631656,-0.000303433,-0.001045972,-5.02E-05,-0.001101361,-0.000948707,-0.0009647,-0.000830645,-0.000844311,-0.000812071,-0.00082527,-0.000848818,-0.003504351,-0.000740917,-0.002449318,-0.001993926,-0.000783401,-0.000774432,-0.001503008,0.009256842,0.046958749,-0.00080972,-5.02E-05,-0.000762867,-0.008648614,-3.55E-05,-0.000819085,-5.02E-05,-0.000905411,-0.000933128,-0.00074006,-0.000614649,-0.000720071,-0.000775251,-0.000736622,-0.000745188,-0.00075534,-0.000715653,-0.000662276,-0.00067648,-0.000674603,-0.000893376,-0.00061155,-0.00046049,-0.0023857,-7.94E-05,-0.000313659,-0.000577475,-0.000294998,-0.005773019,-0.000100423,-0.000313659,-0.000329362,-0.000286315,-0.003128311,-0.000556264,-0.000626892,-0.000694058,-0.000829879,-0.000776888,-0.001738524,-6.15E-05,-0.000100423,-0.000910321,-0.000112277,-0.0008732,-0.000994653,-0.000934493,-0.000884065,-0.000937217,-0.003942801,-0.00141197,-0.000360472,-0.001763952,-0.007793111,-0.000679285,-0.00040031,-0.000248575,0.010397964,-0.000585097,-0.000194486,-0.000100423,-0.000258526,-0.000117758,-0.002161029,-0.000150641,-0.000106515,-9.39E-05,-0.008787078,-0.001380048,-0.013505029,-6.15E-05,-7.10E-05,-0.000503756,-0.001944892,-0.000112277,-0.002171514,-0.001845781,-5.02E-05,-0.001064145,-0.001062943,1
